,Spectral entropy,Spectral entropy,Effective rank,Effective rank,Angular alignment,Angular alignment,Selectivity index,Selectivity index,Spectral sparsity,Spectral sparsity,Perturbation robustness,Perturbation robustness
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
epoch,,,,,,,,,,,,
68,3.1784666,0.44782746,26.063131,9.987921,0.13775963,0.4680005,0.9794751,0.00033571792,0.06347656,0.031493194,2.4326182881395653e-06,1.0358814707372522e-06
69,3.1703064,0.44867817,25.86154,9.945282,0.14883918,0.4680591,0.97948265,0.00032614838,0.068359375,0.036027964,2.4096597144307452e-06,1.5917846774324374e-06
70,3.1616087,0.44964054,25.649546,9.901627,0.16238524,0.45138445,0.9794819,0.00034227397,0.06738281,0.03772448,2.3693908559607735e-06,1.3809968921467814e-06
71,3.1531255,0.45040244,25.443678,9.862012,0.13708092,0.43690538,0.9795058,0.00032450655,0.06738281,0.03504032,4.333696153935307e-06,2.819457364924142e-06
72,3.144683,0.45124254,25.241255,9.825786,0.17080195,0.43197066,0.97947097,0.00033978376,0.056640625,0.03947697,2.165526012731789e-06,1.1638188923068408e-06
73,3.1362698,0.45244783,25.044376,9.795663,0.19835836,0.4149952,0.9794508,0.00035185416,0.059570312,0.04201111,2.817159042933781e-06,1.1891633655629323e-06
74,3.1277199,0.45359746,24.846178,9.77013,0.21957661,0.41601092,0.97946256,0.00032942067,0.08105469,0.051733855,2.5399563980954554e-06,1.153382621160047e-06
75,3.119353,0.45448768,24.652302,9.744689,0.17695859,0.4310226,0.97945434,0.0003584051,0.080078125,0.043777894,2.6550577842954226e-06,1.4876523202490936e-06
76,3.111731,0.45487687,24.472551,9.706532,0.19588293,0.4239068,0.97945106,0.0003469218,0.056640625,0.040293116,3.2666580978002457e-06,2.1805070972003995e-06
77,3.1032424,0.45552188,24.275778,9.66917,0.18757652,0.40870866,0.97945845,0.00035291666,0.0546875,0.033268165,1.910281383743495e-06,9.701483013597777e-07
78,3.0942698,0.45631024,24.071314,9.6384945,0.17622463,0.45458364,0.9794448,0.00034451563,0.06640625,0.03252603,2.0557831135192828e-06,7.345139941184754e-07
79,3.0859666,0.45705318,23.884642,9.614757,0.16135858,0.48032737,0.97944087,0.00033636938,0.068359375,0.04264795,2.0713443689146516e-06,9.979089933336926e-07
80,3.0778394,0.45765156,23.700987,9.579767,0.14518577,0.4727785,0.9794356,0.00033723834,0.049804688,0.027492156,2.2379669815109082e-06,7.85998179285092e-07
81,3.0694106,0.45875797,23.51604,9.551274,0.14857869,0.44657052,0.97945344,0.00032670854,0.06640625,0.04474319,2.600106824957038e-06,1.3166517252161475e-06
82,3.0604284,0.46008468,23.32285,9.529328,0.16809675,0.43548006,0.9794558,0.0003433135,0.064453125,0.03511282,1.9187076816251647e-06,7.074546628676679e-07
